id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,zscore
22294357,One bed near All transportation step from Park,113805886,Yaacov,Manhattan,Upper East Side,40.77746,-73.95043,Entire home/apt,2.130333768495006,31,2,2018-01-08,0.11,33,338,0.8243657859403067
22295038,Home away from Home-Close to trains and JFK,58237901,Nicola,Brooklyn,Brownsville,40.66116,-73.90305,Entire home/apt,2.0,4,29,2019-06-11,1.57,1,281,-0.3908557144169866
22295587,Two Floor Penthouse Apartment with Private Terrace,152629314,Rahul,Manhattan,East Village,40.72454,-73.97573,Private room,1.9030899869919435,3,2,2018-01-25,0.11,1,0,-1.08526800033544
22295702,East Village Studio Apartment,135587084,Cami,Manhattan,East Village,40.72504,-73.98327,Entire home/apt,2.1760912590556813,12,17,2019-01-09,0.9,1,0,1.3451750003791467
22295848,Boutique Style Studio in the Heart of Astoria,1626430,Cristina,Queens,Ditmars Steinway,40.77714,-73.91071,Entire home/apt,2.0791812460476247,2,81,2019-06-22,4.31,1,27,0.30355657150146675
22300341,Spacious Comfortable Williamsburg- 1 Bedroom Apt,4238402,Will,Brooklyn,Williamsburg,40.71558,-73.94801,Entire home/apt,2.0681858617461617,2,1,2017-12-28,0.05,1,0,0.19939472861369875
22301670,Charming One Bedroom In Cobble Hill,162456824,Marie,Brooklyn,Cobble Hill,40.68696,-73.99955,Entire home/apt,2.0969100130080562,1,68,2019-06-23,3.65,2,142,0.4771596429810801
22302452,High Ceilings & Great Light,1371055,Bonny,Brooklyn,Prospect Heights,40.67764,-73.96632,Private room,1.845098040014257,5,18,2019-06-03,0.98,1,8,-1.4324741432946666
22302587,Charming room perfect to spend Summer,8358654,Daniela,Brooklyn,Williamsburg,40.71796,-73.95522,Private room,1.8750612633917,2,0,,,1,0,-1.2588710718150533
22303856,Large 1-bedroom in Chelsea (unfurnished),4364889,Simone,Manhattan,Chelsea,40.74696,-73.99556,Entire home/apt,2.1818435879447726,1,4,2017-12-31,0.21,1,0,1.414616228970992
22303992,Private Master Bedroom in Harlem,49404324,Brandon,Manhattan,Morningside Heights,40.80751,-73.95745,Private room,1.845098040014257,2,0,,,1,0,-1.4324741432946666
22304663,Charming House with Manhattan Views!,163047898,Erika,Queens,Long Island City,40.74801,-73.95032,Entire home/apt,2.2041199826559246,2,2,2018-01-01,0.11,1,0,1.6923811433383735
22305896,Charming Garden Apartment in Brooklyn Brownstone,530553,Jacob,Brooklyn,Bedford-Stuyvesant,40.68156,-73.92036,Entire home/apt,2.173186268412274,2,70,2019-07-01,4.48,1,309,1.310454386083224
22306300,Stylish spacious 1 bd centrally located in Midtown,10730227,Juliana,Manhattan,Hell's Kitchen,40.75547,-73.99513,Entire home/apt,2.2095150145426308,3,9,2019-01-01,0.49,1,0,1.7618223719302188
22306969,Cozy 1BR Woodside (20min - midtown&Bus from LGA),3161518,Brian & Akiko,Queens,East Elmhurst,40.75689,-73.89763,Entire home/apt,2.041392685158225,1,3,2018-01-05,0.16,1,0,-0.04364957145775991
22307078,Cozy studio in Gramercy,36163515,Margaret,Manhattan,Gramercy,40.73419,-73.98132,Entire home/apt,1.954242509439325,2,3,2018-07-23,0.17,1,0,-0.7380618573762132
22307861,Lovely 1BR Harlem apartment,16004068,Rachel,Manhattan,Harlem,40.80379,-73.95257,Entire home/apt,2.0211892990699383,3,4,2018-05-28,0.21,1,0,-0.21725264293737326
22308180,Sunny Manhattan Studio,2424166,Mikhael,Manhattan,Upper East Side,40.77627,-73.95124,Entire home/apt,2.1760912590556813,3,0,,,1,0,1.3451750003791467
22309027,Brownstone Garden Apartment,6154298,Nick,Brooklyn,Clinton Hill,40.68585,-73.96461,Entire home/apt,2.060697840353612,2,0,,,1,0,0.12995350002185344
22309304,Upper class in the upper east,75872359,Meryl,Manhattan,Upper East Side,40.77835,-73.94756,Entire home/apt,2.1760912590556813,2,1,2018-01-01,0.05,1,0,1.3451750003791467
22309568,My home.,162546695,Alexander,Queens,Rego Park,40.72946,-73.86277,Private room,2.0,1,0,,,1,83,-0.3908557144169866
22309710,"Newly Renovated, by LaGuardia Airport",163098446,Md,Queens,East Elmhurst,40.76314,-73.88619,Entire home/apt,2.0969100130080562,1,77,2019-07-05,4.5,1,348,0.4771596429810801
22309732,1 bedroom near Wall Street,6933112,Josie,Manhattan,Financial District,40.70711,-74.01526,Private room,2.113943352306837,1,0,,,2,0,0.6507627144606934
22309866,Cozy apartment close to subway & good restaurants,72410854,Nikolina,Queens,Astoria,40.75824,-73.92822,Entire home/apt,2.0,4,0,,,1,0,-0.3908557144169866
22312190,Art Lover’s Dream! Chelsea Delight!,52602009,Norman,Manhattan,Chelsea,40.75071,-74.00247,Private room,1.9242792860618816,2,119,2019-06-19,6.44,1,20,-0.9463855431517493
22312886,Charming West Village Studio Pied-A-Terre.,1723702,Ilse,Manhattan,West Village,40.74,-74.0079,Entire home/apt,1.9030899869919435,60,1,2017-12-30,0.05,1,0,-1.08526800033544
22316496,Cozy private room in the heart of Nolita / Soho,8726000,Larasati,Manhattan,Nolita,40.72347,-73.99302,Private room,1.845098040014257,2,2,2019-02-25,0.11,1,0,-1.4324741432946666
22318150,Large Loft Apartment - Private Terrace and Rooftop,34403474,Kwame,Brooklyn,Crown Heights,40.67546,-73.93171,Entire home/apt,1.954242509439325,2,15,2019-05-05,0.84,1,0,-0.7380618573762132
22318346,Comfy 23rd Floor Washington Heights Home,985926,Erin,Manhattan,Washington Heights,40.84385,-73.94324,Entire home/apt,1.8750612633917,20,0,,,1,0,-1.2588710718150533
22321208,Elegant Apartment for Holidays in East Village,65390606,Carol,Manhattan,East Village,40.72677,-73.98267,Entire home/apt,2.1760912590556813,5,1,2017-12-18,0.05,1,0,1.3451750003791467
22321252,Private bedroom in a doorman building in NYC,138347327,Ariel,Manhattan,Hell's Kitchen,40.76684,-73.98539,Private room,1.9395192526186185,1,2,2019-03-18,0.13,1,0,-0.8422237002639813
22321322,Spacious & Comfy Apt in Heart of NYC,964882,Pedro,Manhattan,Kips Bay,40.74435,-73.98097,Entire home/apt,2.146128035678238,4,1,2017-12-26,0.05,1,0,0.9979688574199201
22321716,"Entire Apart, Close to Airport 15 min to Manhattan",163189326,Pema,Queens,Jackson Heights,40.75439,-73.89532,Entire home/apt,2.0211892990699383,1,64,2019-06-21,3.6,1,314,-0.21725264293737326
22322311,Cute and Cozy One Bedroom with optional Futon Bed!,65292898,Callie,Manhattan,East Harlem,40.79733,-73.93695,Private room,1.8750612633917,2,0,,,1,0,-1.2588710718150533
22322524,Alcove Studio in the heart of Williamsburg,103259676,Flávio,Brooklyn,Williamsburg,40.72021,-73.95695,Entire home/apt,2.1760912590556813,4,14,2019-01-07,0.77,1,0,1.3451750003791467
22323325,Cozy One-Bedroom In Heart of Williamsburg,30466311,Alexandra,Brooklyn,Williamsburg,40.71787,-73.9587,Entire home/apt,2.0969100130080562,3,17,2019-06-30,1.1,1,14,0.4771596429810801
22324649,Stylish Apartment with Stunning Roof,33714151,Rory,Brooklyn,Bushwick,40.69348,-73.92497,Private room,2.0,2,0,,,1,89,-0.3908557144169866
22325453,1 BR Close to Central Park,153660271,Gina,Manhattan,Harlem,40.8041,-73.95252,Private room,2.1760912590556813,1,28,2018-12-30,1.49,1,68,1.3451750003791467
22328478,"Sunny, Cozy, and a View!",31369576,Sivan,Brooklyn,Prospect-Lefferts Gardens,40.66057,-73.94373,Entire home/apt,2.110589710299249,2,3,2018-11-05,0.16,1,0,0.6160421001647708
22328585,Home sweet Harlem,154494056,Scarlet,Manhattan,Harlem,40.81991,-73.95248,Private room,1.8750612633917,1,4,2018-05-14,0.22,1,0,-1.2588710718150533
22328689,Private room in GREENPOINT(hosting females only),12788163,Lina,Brooklyn,Greenpoint,40.72264,-73.9437,Private room,1.9777236052888478,3,2,2018-01-03,0.11,1,23,-0.5644587858965999
22330756,Cosy private Bedroom in Williamsburg,54658419,Pierre,Brooklyn,Williamsburg,40.71127,-73.95898,Private room,2.0,3,10,2019-04-25,0.55,2,0,-0.3908557144169866
22336218,Greenpoint Sun Garden,108150300,Cassi,Brooklyn,Greenpoint,40.7257,-73.95553,Private room,2.0,1,5,2019-06-24,0.27,2,163,-0.3908557144169866
22336299,Boho Chic One Bedroom In Cobble Hill Brookyn,134948140,Tina,Brooklyn,Cobble Hill,40.68669,-73.99909,Entire home/apt,2.0492180226701815,1,62,2019-06-17,3.33,1,151,0.02579165713408542
22336423,The Double U,40371157,Jimmy,Bronx,Longwood,40.82441,-73.90361,Private room,2.0969100130080562,1,25,2018-12-09,1.34,2,0,0.4771596429810801
22336899,Brooklyn Home with Jacuzzi Tub and Backyard,15854250,Stephen,Brooklyn,Clinton Hill,40.69573,-73.96744,Entire home/apt,2.0086001717619175,13,6,2019-06-10,0.33,1,0,-0.32141448582514126
22337426,Quaint NYC One Bedroom,57818788,Morgan,Manhattan,East Harlem,40.81038,-73.93809,Entire home/apt,2.0,3,3,2018-01-21,0.16,1,0,-0.3908557144169866
22338292,Cute small one bedroom in Queens Woodside,5795423,Alexandre,Queens,Sunnyside,40.74632,-73.91299,Entire home/apt,1.9030899869919435,1,3,2019-05-15,0.21,1,1,-1.08526800033544
22338304,"Brand New, Furnished 1 bedroom apartment",160726948,Mike,Manhattan,Kips Bay,40.74404,-73.97887,Entire home/apt,2.0,30,6,2019-04-01,0.45,2,271,-0.3908557144169866
22338613,"Quiet, comfortable true one bedroom near Columbia",52593822,Hannah,Manhattan,Harlem,40.83034,-73.94787,Entire home/apt,2.060697840353612,1,0,,,1,0,0.12995350002185344
22338901,Serene Studio on the best street in Hells Kitchen!,58253835,Jake,Manhattan,Hell's Kitchen,40.75895,-73.99502,Entire home/apt,1.845098040014257,7,0,,,1,0,-1.4324741432946666
22339259,Cozy affordable room close to Express station!,64018594,Daphne,Manhattan,Harlem,40.80966,-73.95299,Private room,1.954242509439325,1,1,2017-12-31,0.05,2,0,-0.7380618573762132
22339264,Private Sunny Bushwick Apartment,4534686,Maxwell,Brooklyn,Bushwick,40.69854,-73.9235,Entire home/apt,2.041392685158225,5,3,2018-12-31,0.17,1,0,-0.04364957145775991
22339410,Cozy Room in East Williamsburg,38500165,Mikayla,Brooklyn,Williamsburg,40.70683,-73.94323,Private room,1.845098040014257,30,0,,,1,0,-1.4324741432946666
22339430,*Ep)  Beautiful Private Room 20 min to Manhattan,154258141,Elsie,Brooklyn,Bushwick,40.68804,-73.91493,Private room,1.8750612633917,2,46,2019-06-24,2.65,10,360,-1.2588710718150533
22339698,A Lovely 1 Bedroom Apartment Near Transportation !,163329653,Blandine,Brooklyn,East Flatbush,40.65145,-73.94553,Entire home/apt,2.0791812460476247,2,83,2019-07-01,4.43,1,346,0.30355657150146675
22339754,Artistic Chic East Village Flat!,32926963,Garrett,Manhattan,East Village,40.72582,-73.97558,Private room,1.9777236052888478,2,13,2019-01-02,0.7,1,0,-0.5644587858965999
22340093,Newly Furnished 2BR~Prime UES~CPark~subway2 blocks,162280872,Izi,Manhattan,Upper East Side,40.774,-73.94932,Entire home/apt,2.1760912590556813,30,3,2019-06-17,0.25,13,147,1.3451750003791467
22341308,Large Private Room Perfect for 3-4 people!,155109689,Dolores,Brooklyn,Greenpoint,40.73322,-73.95177,Private room,2.0827853703164503,1,8,2019-06-12,0.44,2,91,0.3382771857973894
22342547,3 BR apt on 2nd floor. Close to airport & Shopping,152371030,KerryAnna,Queens,Springfield Gardens,40.66566,-73.76002,Entire home/apt,1.9777236052888478,2,44,2019-04-27,2.53,1,190,-0.5644587858965999
22343079,Sunny and Private Room close to Manhattan!!!,107953084,Ervita,Brooklyn,Prospect-Lefferts Gardens,40.66316,-73.95326,Private room,1.8750612633917,2,61,2019-07-02,3.26,3,265,-1.2588710718150533
22343553,Greenpoint Loft,1177128,James Nathan,Brooklyn,Greenpoint,40.72529,-73.95595,Private room,2.0969100130080562,3,9,2018-07-01,0.49,1,0,0.4771596429810801
22343909,Sublevel Penthouse Suite,52586141,Lance,Brooklyn,Bedford-Stuyvesant,40.69454,-73.94895,Entire home/apt,2.041392685158225,4,40,2019-06-30,2.37,1,50,-0.04364957145775991
22344067,The best place to rest and relax,160468444,Halim,Brooklyn,Brighton Beach,40.57991,-73.95657,Private room,1.9294189257142926,60,0,,,1,358,-0.9116649288558266
22344445,Times Square in NY,162966456,Dan,Manhattan,Theater District,40.75829,-73.98833,Private room,2.1760912590556813,1,0,,,1,0,1.3451750003791467
22344483,Greenpoint Pad,163376694,Stephanie,Brooklyn,Greenpoint,40.72288,-73.9514,Entire home/apt,2.0969100130080562,21,24,2019-04-29,1.3,1,264,0.4771596429810801
22345676,Bushwick/BedStuy Studio Apartment,2921109,Alice,Brooklyn,Bedford-Stuyvesant,40.69104,-73.92886,Entire home/apt,2.0170333392987803,2,31,2019-06-06,1.69,1,166,-0.25197325723329594
22346131,MODERN HAVEN IN CITY,156187884,Mairo,Queens,Astoria,40.75596,-73.92798,Entire home/apt,2.130333768495006,2,44,2019-06-20,2.37,1,83,0.8243657859403067
22346441,"Private room for 4 JFK, LGA, Subway to Manhattan",162142087,Christian,Queens,Jamaica,40.68695,-73.8045,Private room,1.8976270912904414,1,61,2019-06-18,3.3,3,151,-1.1199886146313627
22350243,Nice Penthouse very close to Manhattan and airport,163421878,Any,Queens,Woodside,40.74416,-73.91137,Private room,1.8750612633917,1,37,2019-06-30,2.09,3,344,-1.2588710718150533
22352661,Modern 1 Bedroom in East Williamsburg,11742675,Malik,Brooklyn,Williamsburg,40.7078,-73.94619,Entire home/apt,2.130333768495006,1,24,2019-06-27,1.42,2,36,0.8243657859403067
22352793,"Cozy, impeccable, sunlit West Village studio",108275491,Juan,Manhattan,Chelsea,40.74093,-74.00285,Entire home/apt,2.041392685158225,2,1,2017-12-28,0.05,1,0,-0.04364957145775991
22354348,"Hotel at Time Square, only $116/day (Final)",52181900,Melanie,Manhattan,Midtown,40.75498,-73.9903,Entire home/apt,2.0,1,0,,,1,0,-0.3908557144169866
22354598,Ideal studio in Midtown Manhattan,120762452,Stanley,Manhattan,Murray Hill,40.74979,-73.97551,Entire home/apt,2.0453229787866576,30,1,2019-04-06,0.32,50,317,-0.008928957161837246
22355018,Sunlit BR+private bath in pristine Nolita loft,7465567,Nick,Manhattan,Chinatown,40.71835,-73.99641,Private room,2.113943352306837,2,2,2018-04-12,0.13,2,0,0.6507627144606934
22355365,Master room w/ Private Bath in Financial District,100701558,Emeka,Manhattan,Financial District,40.70521,-74.00678,Private room,2.0,1,0,,,1,0,-0.3908557144169866
22356093,Great location and amazing place to stay,39150374,Melissa,Manhattan,West Village,40.73638,-73.99763,Private room,2.0,1,0,,,1,0,-0.3908557144169866
22356352,Simple One Bedroom Brooklyn Apartment,76835453,Frida,Brooklyn,Bushwick,40.69492,-73.91826,Entire home/apt,1.845098040014257,1,2,2018-01-05,0.11,1,0,-1.4324741432946666
22356843,Bright Light Highrise Spacious Room with Balcony,382836,Chemme,Manhattan,Hell's Kitchen,40.75858,-73.99227,Private room,2.146128035678238,4,24,2019-06-30,1.3,4,355,0.9979688574199201
22356845,The BROOKLYN Room with Outdoor Space,7416563,Timo,Brooklyn,Downtown Brooklyn,40.68962,-73.98489,Entire home/apt,1.9030899869919435,4,87,2019-06-16,4.71,1,4,-1.08526800033544
22357868,Empire State views from your bedroom,4393509,Lee,Manhattan,SoHo,40.72783,-74.004,Entire home/apt,2.2041199826559246,7,1,2018-03-09,0.06,1,0,1.6923811433383735
22358241,Brooklyn Overnight Crash Pad,82192372,Jessika,Brooklyn,Williamsburg,40.70954,-73.95922,Private room,1.9030899869919435,1,0,,,1,0,-1.08526800033544
22358421,Sex in the City Pad w/ Open City Views  PRIME UES!,163489115,Glen,Manhattan,Upper East Side,40.77795,-73.94653,Entire home/apt,2.041392685158225,3,30,2019-06-23,1.62,1,265,-0.04364957145775991
22360577,"Warm, Modern Williamsburg Apartment",31867329,Rebecca,Brooklyn,Williamsburg,40.71251,-73.94148,Private room,1.845098040014257,1,1,2018-01-03,0.05,1,0,-1.4324741432946666
22360787,"Friendly, bright & safe first floor Brooklyn gem!",33738190,Jen,Brooklyn,Sunset Park,40.66316,-73.99643,Private room,1.9030899869919435,1,0,,,3,0,-1.08526800033544
22361286,"Large one bedroom apartment in Inwood, Manhattan!",2488360,Laura,Manhattan,Inwood,40.86232,-73.93004,Entire home/apt,1.954242509439325,4,18,2018-11-25,0.98,1,0,-0.7380618573762132
22361598,LARGE 1BR WITH AMAZING VIEWS!!,31142123,Hans,Manhattan,Chelsea,40.74826,-73.98928,Entire home/apt,2.2013971243204513,4,3,2018-05-05,0.16,1,0,1.6576605290424509
22361604,Brooklyn Palace,163516658,Calisa,Brooklyn,East New York,40.656,-73.89719,Entire home/apt,1.9030899869919435,1,139,2019-06-24,7.65,1,77,-1.08526800033544
22361893,Studio apartment -PRIVATE,163518918,N,Brooklyn,Williamsburg,40.70803,-73.94255,Entire home/apt,2.0718820073061255,3,3,2019-05-24,1.32,1,249,0.23411534290962144
22368370,Bedstuy Luxe Condo,139329404,Dmitriy,Brooklyn,Bedford-Stuyvesant,40.68995,-73.95167,Entire home/apt,2.100370545117563,1,9,2018-03-02,0.49,1,0,0.5118802572770028
22370132,Shared HARLEM Loft w/ Private Bedroom/Bath Suite,163574555,Jeffrey,Manhattan,Harlem,40.81245,-73.95131,Private room,2.0791812460476247,1,69,2019-07-05,3.73,1,277,0.30355657150146675
22370386,1 Bedroom in 2 bedroom apartment near Central Park,126735001,Deundre,Manhattan,Harlem,40.80106,-73.95905,Private room,1.8920946026904804,2,36,2019-06-24,1.94,1,0,-1.1547092289272853
22371082,KING ROOM IN 1500 SQFT WBRG BALLROOM LOFT,2212344,Enrique,Brooklyn,Williamsburg,40.71208,-73.95566,Private room,1.8920946026904804,4,4,2019-01-01,0.22,3,0,-1.1547092289272853
22372939,"Spacious entire apartment in Carroll Gardens, BK.",47499199,Sheyla,Brooklyn,Columbia St,40.6827,-74.00265,Entire home/apt,2.146128035678238,3,10,2019-04-16,0.54,1,0,0.9979688574199201
22374327,Time Square cozy room to dream big,163602988,Javier,Manhattan,Hell's Kitchen,40.7661,-73.99447,Private room,2.0,3,22,2019-06-22,1.2,1,13,-0.3908557144169866
22374799,★Spacious 2 b/r apt | 3 beds + WiFi~Sleeps 1-6★,163605956,Jean,Brooklyn,Flatlands,40.62906,-73.92938,Entire home/apt,2.0681858617461617,1,24,2019-06-24,1.3,1,328,0.19939472861369875
22374967,Family Studio near Times Square,48088611,Alberto,Manhattan,Midtown,40.74816,-73.98676,Entire home/apt,2.1986570869544226,7,2,2018-03-19,0.12,2,0,1.6229399147465282
22376064,Brooklyn Chill Space One Bedroom,5524607,Tanya,Brooklyn,Bedford-Stuyvesant,40.68576,-73.91719,Entire home/apt,1.9777236052888478,1,35,2019-07-03,2.04,1,28,-0.5644587858965999
22376093,Private Cozy Rustic Escape in Williamsburg,24273714,Aracelis,Brooklyn,Williamsburg,40.71339,-73.93896,Entire home/apt,2.2041199826559246,2,34,2019-07-01,1.84,3,272,1.6923811433383735
22376903,Lily Brooklyn Private Home,163625251,Lily-Thuy,Brooklyn,Sunset Park,40.64339,-74.02191,Entire home/apt,2.037426497940624,3,34,2019-06-22,1.85,1,156,-0.07837018575368258
22376920,"Quiet, Cozy Room | Heart of Midtown! | Steps to UN",163626113,Alexis,Manhattan,Midtown,40.75349,-73.96545,Private room,2.2041199826559246,2,107,2019-06-30,5.73,1,49,1.6923811433383735
22382863,Williamsburg Luxury Private 1bed1bath.,66837596,Yoo MI,Brooklyn,Williamsburg,40.71908,-73.96442,Private room,2.146128035678238,3,19,2019-06-17,1.03,2,79,0.9979688574199201
22386804,Spacious Gem in the heart of NYC,163715101,Ahlem,Manhattan,Hell's Kitchen,40.76402,-73.98909,Entire home/apt,2.041392685158225,2,67,2019-06-23,3.93,1,67,-0.04364957145775991
22387260,Large Private House Apartment Near Yankee Stadium,161902034,Jesus,Bronx,Concourse Village,40.83373,-73.91147,Entire home/apt,2.146128035678238,1,106,2019-06-30,5.7,1,310,0.9979688574199201
22387338,Large and comfortable 1-BR Brooklyn Apartment!,45485919,George,Brooklyn,Clinton Hill,40.68321,-73.96076,Entire home/apt,2.0791812460476247,1,1,2018-01-02,0.05,1,57,0.30355657150146675
22387499,Peaceful Garden Apartment in Architect's Townhouse,68554866,Andrea & James,Brooklyn,Bushwick,40.68481,-73.90713,Entire home/apt,2.0969100130080562,3,27,2019-07-03,2.77,1,41,0.4771596429810801
22388659,One bedroom apartment New York City,31451485,Alexandre,Manhattan,East Harlem,40.79081,-73.94946,Entire home/apt,2.113943352306837,4,0,,,1,0,0.6507627144606934
22389020,Upper East Side Living,3693489,Raymond,Manhattan,Upper East Side,40.76944,-73.95252,Entire home/apt,2.1760912590556813,2,0,,,1,0,1.3451750003791467
22389296,Spacious Bright Top Floor Apt w/ Balcony in LIC 2,25944182,Yves,Queens,Sunnyside,40.7387,-73.9283,Private room,1.8808135922807914,2,53,2019-07-01,3.15,2,76,-1.2241504575191307
22392030,one bedroom apt for long term stay up to 2 months,151728547,진,Manhattan,Upper West Side,40.77506,-73.98162,Entire home/apt,1.845098040014257,15,0,,,1,0,-1.4324741432946666
