location,size,total_sqft,bath,price,bhk,price_per_sqft,zscore
other,3 BHK,1464.0,3.0,56.0,3,3825,-0.7632341983602493
other,2 BHK,900.0,2.0,33.0,2,3666,-0.8086403060048214
Electronics City Phase 1,1 BHK,585.0,1.0,21.0,1,3589,-0.8306294273169726
Jigani,4 Bedroom,3170.0,5.0,230.0,4,7255,0.21628120554467054
other,3 BHK,1602.0,2.0,170.0,3,10611,1.174664207149601
Thanisandra,2 BHK,1220.0,2.0,42.0,2,3442,-0.8726086589128977
Sarjapur  Road,3 BHK,2145.0,3.0,180.0,3,8391,0.5406921381499151
Bannerghatta Road,2 BHK,960.0,2.0,58.0,2,6041,-0.1304044213767792
NGR Layout,1 BHK,907.0,1.0,38.0,1,4189,-0.6592856248846252
Old Madras Road,2 BHK,1210.0,2.0,74.0,2,6115,-0.1092720190767897
other,2 BHK,1230.0,2.0,70.0,2,5691,-0.2303549727956486
5th Phase JP Nagar,3 BHK,1350.0,2.0,75.0,3,5555,-0.2691929013469807
Kenchenahalli,2 BHK,1150.0,2.0,58.0,2,5043,-0.4154062794225839
Sarjapur,3 BHK,1404.0,2.0,53.35,3,3799,-0.770659096465651
OMBR Layout,2 BHK,1050.0,2.0,48.0,2,4571,-0.5501967373360306
Yelahanka,2 BHK,1285.0,2.0,56.0,2,4357,-0.6113093602035679
Hormavu,2 BHK,1018.0,2.0,50.8,2,4990,-0.43054164863744127
Hoskote,3 Bedroom,1200.0,3.0,57.0,3,4750,-0.49907916961038024
Sarjapur  Road,2 BHK,1115.0,2.0,50.0,2,4484,-0.575041588688721
other,3 BHK,1600.0,3.0,95.0,3,5937,-0.16010401379838612
9th Phase JP Nagar,2 BHK,1480.0,2.0,80.0,2,5405,-0.3120288519550676
Kodichikkanahalli,5 Bedroom,2500.0,7.0,125.0,5,5000,-0.42768591859690214
Kaval Byrasandra,1 BHK,480.0,1.0,25.0,1,5208,-0.3682867337536883
Akshaya Nagar,3 BHK,1435.0,3.0,53.0,3,3693,-0.8009298348953657
other,1 BHK,450.0,1.0,60.0,1,13333,1.9519939241843507
other,1 BHK,600.0,2.0,23.0,1,3833,-0.760949614327818
CV Raman Nagar,3 BHK,1590.0,2.0,85.0,3,5345,-0.3291632321983023
Nagavara,2 BHK,936.0,2.0,40.2,2,4294,-0.6293004594589643
Banashankari,2 BHK,1181.0,2.0,75.0,2,6350,-0.042162363124120264
Kengeri,3 BHK,1741.0,3.0,80.0,3,4595,-0.5433429852387367
JP Nagar,3 BHK,1750.0,3.0,123.0,3,7028,0.15145613362443242
Varthur Road,2 BHK,1050.0,2.0,42.7,2,4066,-0.6944111043832564
Tumkur Road,2 BHK,1027.0,2.0,60.0,2,5842,-0.18723344918350782
other,2 BHK,596.0,2.0,22.0,2,3691,-0.8015009809034735
other,4 BHK,3463.0,6.0,310.0,4,8951,0.7006130204201061
Sector 2 HSR Layout,3 BHK,1600.0,3.0,70.0,3,4375,-0.6061690461305974
Hebbal,4 BHK,2790.0,5.0,198.0,4,7096,0.17087509790009844
Sahakara Nagar,2 BHK,1000.0,2.0,60.0,2,6000,-0.14211291454298963
Varthur,2 BHK,1120.0,2.0,44.24,2,3950,-0.7275375728535103
other,2 Bedroom,1200.0,2.0,85.0,2,7083,0.1671626488473976
other,2 BHK,1200.0,2.0,35.0,2,2916,-1.0228200590452559
Kasturi Nagar,3 BHK,1570.0,3.0,110.0,3,7006,0.14517352753524634
Koramangala,3 BHK,1500.0,3.0,135.0,3,9000,0.7146060976187478
Frazer Town,2 BHK,1315.0,2.0,140.0,2,10646,1.1846592622914878
Electronic City Phase II,2 BHK,1140.0,2.0,33.84,2,2968,-1.0079702628344522
Banashankari,2 BHK,1105.0,2.0,90.0,2,8144,0.47015560614859875
Electronic City,2 BHK,1200.0,2.0,34.65,2,2887,-1.0311016761628191
Whitefield,1 BHK,905.0,1.0,62.0,1,6850,0.10062413890283599
Kudlu Gate,2 BHK,1185.0,2.0,50.0,2,4219,-0.6507184347630077
Koramangala,2 BHK,1083.0,2.0,100.0,2,9233,0.7811446075633094
Rayasandra,3 BHK,1458.0,3.0,60.0,3,4115,-0.6804180271846146
Hormavu,3 BHK,1555.0,3.0,75.0,3,4823,-0.4782323403144446
other,2 BHK,1200.0,2.0,45.0,2,3750,-0.7846521736642927
Sarjapur  Road,2 BHK,1308.0,2.0,58.86,2,4500,-0.5704724206238584
Kudlu,2 BHK,1024.0,2.0,44.0,2,4296,-0.6287293134508565
Parappana Agrahara,2 BHK,1194.0,2.0,47.0,2,3936,-0.731535594910265
Kanakapura,3 BHK,1450.0,3.0,75.0,3,5172,-0.3785673618996292
Seegehalli,3 BHK,1639.0,3.0,120.0,3,7321,0.23512902381222878
Whitefield,3 BHK,1870.0,3.0,138.0,3,7379,0.2516922580473557
Hennur Road,2 BHK,1232.0,2.0,87.0,2,7061,0.16088004275821152
Kasavanhalli,3 BHK,1719.0,3.0,184.0,3,10703,1.2009369235225609
other,3 BHK,2000.0,4.0,130.0,3,6500,0.0006735874839666109
Jakkur,2 BHK,1230.0,2.0,79.0,2,6422,-0.021601106832238565
other,4 Bedroom,1350.0,4.0,140.0,4,10370,1.105841113172608
KR Puram,2 BHK,1076.0,2.0,67.0,2,6226,-0.0775734156268054
Kumaraswami Layout,7 Bedroom,2400.0,7.0,125.0,7,5208,-0.3682867337536883
other,3 BHK,995.0,2.0,34.82,3,3499,-0.8563309976818247
Kodigehaali,3 BHK,2120.0,3.0,177.0,3,8349,0.5286980719796508
other,6 Bedroom,850.0,6.0,78.0,6,9176,0.7648669463322364
Electronic City,2 BHK,1096.0,2.0,40.55,2,3699,-0.7992163968710423
Horamavu Agara,2 BHK,1107.83,2.0,41.51,2,3746,-0.7857944656805084
Sarjapur  Road,2 BHK,1320.0,2.0,115.0,2,8712,0.6323610724512211
8th Phase JP Nagar,3 BHK,1431.5,3.0,72.02,3,5031,-0.41883315547123084
Whitefield,2 BHK,1320.0,2.0,99.26,2,7519,0.2916724786149034
Whitefield,3 BHK,2901.0,4.0,190.0,3,6549,0.014666664682608323
GM Palaya,3 BHK,1315.0,2.0,65.0,3,4942,-0.44424915283202904
other,2 BHK,1000.0,2.0,44.0,2,4400,-0.5990297210292496
Hosakerehalli,3 BHK,1596.0,3.0,79.8,3,5000,-0.42768591859690214
Bannerghatta Road,3 BHK,1750.0,3.0,130.0,3,7428,0.2656853352459974
Whitefield,4 Bedroom,2403.0,4.0,270.0,4,11235,1.3528617616792422
Old Madras Road,3 BHK,1350.0,3.0,47.25,3,3500,-0.8560454246777709
other,2 BHK,1175.0,2.0,79.0,2,6723,0.0643563673879891
Talaghattapura,2 BHK,921.0,2.0,29.47,2,3199,-0.9420028988979985
Sultan Palaya,3 BHK,1713.0,3.0,125.0,3,7297,0.22827527171493486
other,2 BHK,1200.0,2.0,43.0,2,3583,-0.8323428653412961
8th Phase JP Nagar,3 Bedroom,1900.0,4.0,90.0,3,4736,-0.503077191667135
Kudlu Gate,3 BHK,1664.0,3.0,68.0,3,4086,-0.6886996443021781
Binny Pete,3 BHK,1795.0,3.0,139.0,3,7743,0.3556408315229798
Kereguddadahalli,1 BHK,600.0,1.0,19.5,1,3250,-0.9274386756912489
Hoodi,2 BHK,1240.0,2.0,65.0,2,5241,-0.3588628246199092
Hegde Nagar,3 BHK,1965.0,4.0,132.0,3,6717,0.06264292936366563
Sarjapur,4 Bedroom,4111.0,4.0,370.0,4,9000,0.7146060976187478
Electronics City Phase 1,2 BHK,1200.0,2.0,59.76,2,4980,-0.4333973786779804
other,2 BHK,1112.0,2.0,68.0,2,6115,-0.1092720190767897
Mahadevpura,2 BHK,1136.0,2.0,64.5,2,5677,-0.23435299485240338
Jigani,2 BHK,914.0,2.0,55.0,2,6017,-0.13725817347407313
Poorna Pragna Layout,3 BHK,1270.0,2.0,50.79,3,3999,-0.7135444956548685
Rachenahalli,2 BHK,1050.0,2.0,47.25,2,4500,-0.5704724206238584
Marathahalli,3 BHK,1385.0,2.0,68.5,3,4945,-0.4433924338198673
other,2 BHK,990.0,2.0,35.0,2,3535,-0.846050369535884
Yelahanka,2 BHK,845.0,2.0,43.0,2,5088,-0.4025554942401578
Whitefield,2 BHK,1485.0,2.0,96.51,2,6498,0.000102441475858786
Kanakapura,3 BHK,1460.0,2.0,43.79,3,2999,-0.999117499708781
Thanisandra,2 BHK,1450.0,2.0,57.0,2,3931,-0.7329634599305346
HSR Layout,3 BHK,1360.0,2.0,53.0,3,3897,-0.7426729420683676
Singasandra,2 BHK,1375.0,2.0,58.0,2,4218,-0.6510040077670617
Uttarahalli,2 BHK,1125.0,2.0,48.0,2,4266,-0.6372965035724739
Banashankari,1 BHK,720.0,1.0,60.0,1,8333,0.5241289039147882
7th Phase JP Nagar,3 BHK,1460.0,2.0,100.0,3,6849,0.10033856589878207
other,2 BHK,1107.0,2.0,40.0,2,3613,-0.8237756752196788
other,2 BHK,1158.0,2.0,75.0,2,6476,-0.006180164613327288
Yelachenahalli,2 BHK,800.0,1.0,30.0,2,3750,-0.7846521736642927
Bhoganhalli,3 BHK,1760.0,3.0,128.0,3,7272,0.22113594661358704
other,4 Bedroom,3200.0,4.0,200.0,4,6250,-0.0707196635295115
TC Palaya,3 Bedroom,1350.0,3.0,60.0,3,4444,-0.5864645088508774
other,2 BHK,1125.0,2.0,32.49,2,2888,-1.0308161031587653
Frazer Town,3 BHK,1706.0,3.0,154.0,3,9026,0.7220309957241495
BTM Layout,3 BHK,1600.0,3.0,112.0,3,7000,0.14346008951092284
other,2 BHK,1200.0,2.0,90.0,2,7500,0.2862465915378791
Whitefield,3 BHK,1755.0,3.0,101.0,3,5754,-0.2123638735402521
Hulimavu,2 BHK,1200.0,2.0,50.0,2,4166,-0.6658538039778651
BEML Layout,2 BHK,1200.0,2.0,67.0,2,5583,-0.26119685723347114
other,2 BHK,1266.67,2.0,69.0,2,5447,-0.30003478578480325
other,3 BHK,1800.0,3.0,90.0,3,5000,-0.42768591859690214
2nd Phase Judicial Layout,3 BHK,1300.0,3.0,64.0,3,4923,-0.4496750399090534
other,3 Bedroom,800.0,3.0,60.0,3,7500,0.2862465915378791
Whitefield,4 Bedroom,4800.0,5.0,550.0,4,11458,1.4165445415832647
Mysore Road,2 BHK,1029.5,2.0,50.855,2,4939,-0.44510587184419076
Raja Rajeshwari Nagar,2 BHK,1128.0,2.0,40.0,2,3546,-0.8429090664912908
other,2 Bedroom,2000.0,2.0,160.0,2,8000,0.4290330935648353
Panathur,2 BHK,1210.0,2.0,80.0,2,6611,0.0323721909339509
Arekere,4 BHK,2710.0,6.0,142.0,4,5239,-0.359433970628017
Raja Rajeshwari Nagar,2 BHK,1151.0,2.0,39.0,2,3388,-0.8880296011318091
other,3 BHK,1464.0,3.0,56.0,3,3825,-0.7632341983602493
Electronic City,2 BHK,1017.0,2.0,27.0,2,2654,-1.0976401861073808
Sarjapur  Road,2 BHK,920.0,2.0,40.0,2,4347,-0.6141650902441069
Munnekollal,3 BHK,1750.0,3.0,86.5,3,4942,-0.44424915283202904
Dasanapura,2 BHK,1163.0,2.0,65.0,2,5588,-0.2597689922132016
7th Phase JP Nagar,3 BHK,1650.0,3.0,110.0,3,6666,0.04807870615691608
other,3 BHK,1800.0,3.0,95.0,3,5277,-0.3485821964739684
CV Raman Nagar,2 BHK,1100.0,2.0,58.0,2,5272,-0.3500100614942379
R.T. Nagar,2 BHK,1200.0,2.0,60.0,2,5000,-0.42768591859690214
other,3 BHK,1410.0,3.0,65.0,3,4609,-0.5393449631819819
Begur Road,3 BHK,1933.0,3.0,98.0,3,5069,-0.40798138131718215
Begur Road,2 BHK,1200.0,2.0,45.6,2,3800,-0.7703735234615972
Whitefield,3 BHK,1608.0,2.0,63.0,3,3917,-0.7369614819872894
other,4 Bedroom,2679.0,5.0,280.0,4,10451,1.128972526500975
Horamavu Banaswadi,2 BHK,1156.0,2.0,46.9,2,4057,-0.6969812614197416
other,2 Bedroom,1230.0,2.0,75.0,2,6097,-0.11441233314976013
Kasavanhalli,1 BHK,770.0,1.0,43.82,1,5690,-0.2306405457997025
Ardendale,3 BHK,1777.26,3.0,105.0,3,5907,-0.16867120392000348
Kanakpura Road,2 BHK,1339.0,2.0,85.0,2,6348,-0.042733509132228086
Sarjapur  Road,3 Bedroom,3044.0,3.0,183.0,3,6011,-0.1389716114983966
other,2 BHK,1080.0,2.0,44.8,2,4148,-0.6709941180508355
other,8 Bedroom,3150.0,5.0,145.0,8,4603,-0.5410584012063053
other,2 Bedroom,2400.0,2.0,135.0,2,5625,-0.2492027910632068
Hulimavu,3 BHK,1450.0,3.0,72.0,3,4965,-0.43768097373878906
Kothanur,2 BHK,1075.0,2.0,53.0,2,4930,-0.447676028880676
Sarjapur  Road,3 BHK,1163.0,2.0,62.0,3,5331,-0.3331612542550571
TC Palaya,2 Bedroom,1200.0,2.0,65.0,2,5416,-0.30888754891047454
other,8 Bedroom,1200.0,8.0,135.0,8,11250,1.3571453567400509
Marathahalli,4 Bedroom,3090.0,4.0,325.0,4,10517,1.1478203447685331
Hebbal,2 BHK,1299.0,2.0,100.0,2,7698,0.34279004634055377
Electronic City,2 BHK,1130.0,2.0,32.63,2,2887,-1.0311016761628191
HRBR Layout,2 BHK,1170.0,2.0,75.0,2,6410,-0.025027982880885515
Yelahanka,4 BHK,2600.0,4.0,175.0,4,6730,0.06635537841636649
KR Puram,2 BHK,1140.0,2.0,43.32,2,3800,-0.7703735234615972
Kanakpura Road,3 BHK,1900.0,3.0,125.0,3,6578,0.022948281800171784
Bommasandra Industrial Area,2 BHK,1090.0,2.0,31.48,2,2888,-1.0308161031587653
Electronic City,2 BHK,1110.0,2.0,39.95,2,3599,-0.8277736972764336
Nagavarapalya,1 BHK,705.0,1.0,57.0,1,8085,0.4533067989094179
HBR Layout,2 BHK,1089.0,2.0,60.0,2,5509,-0.28232925953346066
other,2 Bedroom,880.0,2.0,48.0,2,5454,-0.29803577475642584
Kereguddadahalli,2 BHK,1080.0,2.0,32.0,2,2962,-1.0096837008587758
Thanisandra,2 BHK,1093.0,2.0,68.1,2,6230,-0.07643112361058976
Banashankari Stage III,3 BHK,1480.0,3.0,75.48,3,5100,-0.39912861819151085
Hegde Nagar,3 BHK,1703.0,3.0,125.0,3,7339,0.2402693378851992
Hebbal,2 BHK,1200.0,2.0,60.0,2,5000,-0.42768591859690214
Marathahalli,3 BHK,1690.0,3.0,116.0,3,6863,0.10433658795553684
Yelahanka,2 BHK,1305.0,2.0,78.0,2,5977,-0.1486810936362296
Talaghattapura,3 BHK,1257.0,2.0,40.22,3,3199,-0.9420028988979985
other,2 BHK,1150.0,2.0,45.0,2,3913,-0.738103774003505
other,2 BHK,1194.0,2.0,55.0,2,4606,-0.5402016821941437
other,3 Bedroom,2000.0,3.0,90.0,3,4500,-0.5704724206238584
Anekal,3 Bedroom,1500.0,4.0,99.0,3,6600,0.02923088788935786
other,2 BHK,1025.0,2.0,42.5,2,4146,-0.6715652640589433
Horamavu Agara,2 BHK,980.0,2.0,38.19,2,3896,-0.7429585150724215
Hosakerehalli,3 Bedroom,1200.0,2.0,100.0,3,8333,0.5241289039147882
Whitefield,3 BHK,2225.0,3.0,149.0,3,6696,0.05664589627853346
other,2 BHK,1022.0,2.0,57.0,2,5577,-0.26291029525779464
other,4 Bedroom,882.0,3.0,72.0,4,8163,0.4755814932256231
Narayanapura,2 BHK,1153.0,2.0,45.0,2,3902,-0.7412450770480981
Pai Layout,2 BHK,1175.0,2.0,60.0,2,5106,-0.3974151801671874
Vidyaranyapura,3 BHK,1560.0,3.0,68.0,3,4358,-0.6110237871995139
Yelahanka New Town,1 BHK,650.0,1.0,17.0,1,2615,-1.1087775332654835
other,3 Bedroom,600.0,3.0,65.0,3,10833,1.2380614140495694
Billekahalli,2 BHK,1350.0,3.0,55.0,2,4074,-0.6921265203508251
other,2 Bedroom,1200.0,2.0,76.0,2,6333,-0.04701710419303678
other,2 BHK,1200.0,1.0,54.0,2,4500,-0.5704724206238584
Chandapura,2 BHK,800.0,2.0,25.0,2,3125,-0.9631353011979881
Electronic City,4 BHK,2093.0,4.0,104.0,4,4968,-0.43682425472662734
Uttarahalli,3 BHK,1320.0,2.0,55.44,3,4200,-0.6561443218400321
Bannerghatta Road,2 BHK,1275.0,2.0,73.0,2,5725,-0.22064549065781558
Begur Road,2 BHK,1215.0,2.0,43.13,2,3549,-0.8420523474791292
Kanakapura,2 BHK,1130.0,2.0,45.2,2,4000,-0.7132589226508146
Begur Road,3 BHK,1444.0,2.0,71.5,3,4951,-0.4416789957955438
other,2 BHK,950.0,2.0,38.0,2,4000,-0.7132589226508146
Padmanabhanagar,2 BHK,1000.0,1.0,90.0,2,9000,0.7146060976187478
Banashankari Stage II,3 BHK,1240.0,2.0,59.52,3,4800,-0.4848005194076846
Hennur,2 BHK,1231.0,2.0,50.0,2,4061,-0.695838969403526
Benson Town,2 BHK,1300.0,2.0,120.0,2,9230,0.7802878885511477
Yeshwanthpur,3 BHK,1713.0,3.0,110.0,3,6421,-0.021886679836292475
Kogilu,2 BHK,1200.0,2.0,53.33,2,4444,-0.5864645088508774
Sarjapur  Road,3 Bedroom,3004.0,4.0,158.0,3,5259,-0.35372251054693876
Sonnenahalli,3 BHK,1310.0,2.0,46.0,3,3511,-0.8529041216331779
Jalahalli,2 BHK,790.0,2.0,49.5,2,6265,-0.06643606846870283
Koramangala,3 BHK,1744.0,3.0,200.0,3,11467,1.41911469861975
other,3 BHK,1605.0,3.0,100.0,3,6230,-0.07643112361058976
Whitefield,2 BHK,1250.0,2.0,82.0,2,6560,0.01780796772720136
Subramanyapura,3 BHK,1260.0,2.0,76.0,3,6031,-0.13326015141731834
Rajaji Nagar,3 BHK,1615.0,3.0,175.0,3,10835,1.2386325600576773
Yelahanka,2 BHK,1180.0,2.0,56.0,2,4745,-0.5005070346306498
Uttarahalli,3 BHK,1255.0,2.0,50.19,3,3999,-0.7135444956548685
Electronic City,2 BHK,1025.0,2.0,53.9,2,5258,-0.3540080835509927
Sarjapur  Road,3 BHK,1877.0,4.0,150.0,3,7991,0.42646293652835016
Lakshminarayana Pura,3 BHK,1649.0,3.0,150.0,3,9096,0.7420211060079235
Hennur,5 Bedroom,2500.0,5.0,125.0,5,5000,-0.42768591859690214
other,3 BHK,1542.0,3.0,98.0,3,6355,-0.0407344981038507
Thigalarapalya,2 BHK,1418.0,2.0,105.0,2,7404,0.2588315831487035
other,2 BHK,1012.0,2.0,42.0,2,4150,-0.6704229720427277
Chandapura,2 Bedroom,1200.0,2.0,65.0,2,5416,-0.30888754891047454
Sarjapur  Road,2 BHK,1115.0,2.0,43.0,2,3856,-0.754381435234578
Green Glen Layout,3 BHK,1680.0,4.0,95.0,3,5654,-0.24092117394564336
Old Madras Road,2 BHK,1171.0,2.0,72.0,2,6148,-0.09984810994301059
Tumkur Road,2 BHK,1027.0,2.0,68.62,2,6681,0.05236230121772477
Shampura,3 BHK,1700.0,3.0,75.0,3,4411,-0.5958884179846565
Kanakapura,2 BHK,1090.0,2.0,38.15,2,3500,-0.8560454246777709
Hennur Road,2 BHK,1232.0,2.0,74.0,2,6006,-0.14039947651866616
Anekal,2 BHK,766.0,2.0,28.0,2,3655,-0.8117816090494144
Kanakpura Road,1 BHK,525.0,1.0,27.0,1,5142,-0.3871345520212465
JP Nagar,3 BHK,1452.0,2.0,41.0,3,2823,-1.0493783484222696
Choodasandra,3 BHK,1254.0,2.0,65.0,3,5183,-0.37542605885503616
other,5 Bedroom,3600.0,5.0,110.0,5,3055,-0.9831254114817619
Kanakpura Road,3 BHK,1593.0,3.0,118.0,3,7407,0.25968830216086525
other,2 BHK,1333.0,2.0,77.27,2,5796,-0.20036980736998777
other,3 Bedroom,1100.0,3.0,110.0,3,10000,1.0001791016726602
Raja Rajeshwari Nagar,3 BHK,1375.0,2.0,54.99,3,3999,-0.7135444956548685
Ardendale,3 BHK,1650.0,3.0,82.0,3,4969,-0.43653868172257343
Thanisandra,3 BHK,1430.0,2.0,51.48,3,3600,-0.8274881242723796
Electronic City,2 BHK,940.0,2.0,54.0,2,5744,-0.21521960358079123
Electronic City,1 BHK,435.0,1.0,21.0,1,4827,-0.477090048298229
Begur Road,2 BHK,1160.0,2.0,36.54,2,3150,-0.9559959760966402
Electronic City,3 BHK,1500.0,2.0,77.5,3,5166,-0.38028079992395264
Koramangala,3 BHK,1890.0,2.0,100.0,3,5291,-0.34458417441721356
other,2 BHK,1050.0,2.0,70.0,2,6666,0.04807870615691608
Haralur Road,2 BHK,1027.0,2.0,43.0,2,4186,-0.6601423438967869
Seegehalli,3 Bedroom,3000.0,4.0,235.0,3,7833,0.38134240188783197
Tumkur Road,3 BHK,1459.0,2.0,95.0,3,6511,0.0038148905285596483
Yelahanka,3 BHK,1711.0,3.0,85.61,3,5003,-0.42682919958474036
Hoodi,2 BHK,1250.0,2.0,98.0,2,7840,0.3833414129162093
Chandapura,1 BHK,645.0,1.0,16.45,1,2550,-1.1273397785289878
Anandapura,2 Bedroom,875.0,2.0,57.0,2,6514,0.004671609540721386
Ramamurthy Nagar,2 BHK,1334.0,2.0,67.0,2,5022,-0.42140331250771607
other,2 BHK,1140.0,2.0,32.92,2,2887,-1.0311016761628191
Sarjapur  Road,2 BHK,1115.0,2.0,50.0,2,4484,-0.575041588688721
Rajaji Nagar,3 BHK,1776.0,3.0,190.0,3,10698,1.1995090585022912
Thigalarapalya,3 BHK,2072.0,4.0,160.0,3,7722,0.34964379843784765
Kundalahalli,3 Bedroom,1600.0,3.0,170.0,3,10625,1.1786622292063555
other,6 Bedroom,1200.0,4.0,115.0,6,9583,0.8810951589821788
Kengeri Satellite Town,2 BHK,920.0,2.0,39.0,2,4239,-0.6450069746819296
Chandapura,2 BHK,778.0,2.0,25.29,2,3250,-0.9274386756912489
Nagasandra,4 Bedroom,1310.0,3.0,95.0,4,7251,0.21513891352845488
Electronic City,3 BHK,1631.0,3.0,80.0,3,4904,-0.45510092698607774
Kanakpura Road,1 BHK,525.0,1.0,27.5,1,5238,-0.3597195436320709
Jalahalli,3 BHK,1395.0,3.0,82.0,3,5878,-0.17695282103756696
other,3 BHK,2000.0,3.0,105.0,3,5250,-0.356292667583424
Hennur Road,2 BHK,1232.0,2.0,66.0,2,5357,-0.32573635614965535
other,2 BHK,1075.0,2.0,55.0,2,5116,-0.3945594501266483
Gubbalala,2 BHK,1205.0,2.0,70.0,2,5809,-0.19665735831728692
Rajiv Nagar,4 BHK,2340.0,5.0,129.0,4,5512,-0.28147254052129894
Rayasandra,3 BHK,1179.0,2.0,55.0,3,4664,-0.5236384479590167
Kodigehaali,2 BHK,1013.0,2.0,51.0,2,5034,-0.4179764364590691
Uttarahalli,2 BHK,1160.0,2.0,40.6,2,3500,-0.8560454246777709
7th Phase JP Nagar,2 BHK,1200.0,2.0,62.5,2,5208,-0.3682867337536883
other,7 Bedroom,1200.0,5.0,80.0,7,6666,0.04807870615691608
Uttarahalli,3 BHK,1255.0,2.0,50.19,3,3999,-0.7135444956548685
other,3 BHK,1100.0,2.0,145.0,3,13181,1.908586827568156
other,2 BHK,1069.0,2.0,55.0,2,5144,-0.3865634060131387
other,3 Bedroom,1200.0,3.0,99.0,3,8250,0.5004263445783135
Marathahalli,2 BHK,1065.0,2.0,55.0,2,5164,-0.38085194593206045
Lakshminarayana Pura,2 BHK,1395.0,2.0,75.0,2,5376,-0.320310469072631
Hebbal Kempapura,3 BHK,1725.0,2.0,165.0,3,9565,0.8759548449092084
other,2 BHK,1007.0,2.0,43.0,2,4270,-0.6361542115562583
Kengeri,3 BHK,1436.0,2.0,55.0,3,3830,-0.7618063333399797
other,6 BHK,4250.0,6.0,150.0,6,3529,-0.8477638075602074
Hebbal,3 BHK,1645.0,3.0,117.0,3,7112,0.17544426596496104
Kengeri,2 Bedroom,1200.0,2.0,58.0,2,4833,-0.4753766102739055
Mysore Road,2 BHK,940.0,2.0,43.61,2,4639,-0.5307777730603646
KR Puram,6 Bedroom,4300.0,6.0,175.0,6,4069,-0.6935543853710946
Hebbal,3 BHK,2850.0,5.0,343.0,3,12035,1.5813201649223723
Indira Nagar,3 BHK,1740.0,3.0,191.0,3,10977,1.279183926633333
Haralur Road,2 BHK,1194.0,2.0,47.0,2,3936,-0.731535594910265
Dodda Nekkundi,3 BHK,1829.0,3.0,125.0,3,6834,0.09605497083797339
Whitefield,4 Bedroom,1800.0,4.0,178.0,4,9888,0.9681949252186222
other,2 BHK,1000.0,2.0,60.0,2,6000,-0.14211291454298963
other,3 Bedroom,5720.0,3.0,350.0,3,6118,-0.10841530006462796
other,5 Bedroom,800.0,4.0,98.0,5,12250,1.6427183607939635
Hebbal,2 BHK,1390.0,2.0,95.0,2,6834,0.09605497083797339
Lakshminarayana Pura,3 BHK,1500.0,3.0,104.0,3,6933,0.12432669823931072
Vijayanagar,3 BHK,2047.0,3.0,136.0,3,6643,0.0415105270636761
Jakkur,2 BHK,1202.0,2.0,79.0,2,6572,0.02123484377584831
other,2 BHK,1012.0,2.0,59.0,2,5830,-0.19066032523215476
Gunjur,3 BHK,2132.0,3.0,80.0,3,3752,-0.7840810276561849
Whitefield,1 BHK,605.0,1.0,40.0,1,6611,0.0323721909339509
Harlur,2 BHK,1331.0,2.0,88.0,2,6611,0.0323721909339509
Margondanahalli,2 Bedroom,1200.0,2.0,69.0,2,5750,-0.21350616555646776
Sahakara Nagar,2 Bedroom,1200.0,2.0,136.0,2,11333,1.3808479160765257
Kammanahalli,3 Bedroom,600.0,2.0,50.0,3,8333,0.5241289039147882
other,3 BHK,1280.0,2.0,49.0,3,3828,-0.7623774793480875
Balagere,2 BHK,1007.0,2.0,62.0,2,6156,-0.09756352591057929
Thanisandra,3 BHK,1370.0,2.0,61.0,3,4452,-0.5841799248184462
other,2 BHK,925.0,2.0,35.0,2,3783,-0.7752282645305136
TC Palaya,2 BHK,1500.0,2.0,75.0,2,5000,-0.42768591859690214
Attibele,1 BHK,450.0,1.0,12.5,1,2777,-1.0625147066087497
other,4 Bedroom,1200.0,4.0,140.0,4,11666,1.4759437264264785
Hennur Road,2 BHK,1341.0,2.0,95.0,2,7084,0.1674482218514515
2nd Phase Judicial Layout,3 BHK,1350.0,2.0,47.25,3,3500,-0.8560454246777709
Tumkur Road,2 BHK,992.0,2.0,60.0,2,6048,-0.12840541034840183
Uttarahalli,2 BHK,1163.0,2.0,68.0,2,5846,-0.18609115716729216
Sarjapur  Road,2 BHK,1229.0,2.0,70.0,2,5695,-0.22921268077943294
other,2 Bedroom,600.0,2.0,39.0,2,6500,0.0006735874839666109
Electronic City Phase II,2 BHK,1219.0,2.0,61.26,2,5025,-0.4205465934955543
Raja Rajeshwari Nagar,3 BHK,1525.0,2.0,99.13,3,6500,0.0006735874839666109
Kasavanhalli,2 BHK,1147.0,2.0,60.0,2,5231,-0.36171855466044833
Akshaya Nagar,3 BHK,1412.0,2.0,88.0,3,6232,-0.07585997760248193
Sarjapur  Road,2 BHK,1044.0,2.0,34.77,2,3330,-0.904592835366936
Nagarbhavi,2 BHK,1190.0,2.0,63.0,2,5294,-0.34372745540505184
other,3 BHK,1240.0,2.0,65.0,3,5241,-0.3588628246199092
Jigani,3 BHK,1352.0,3.0,65.0,3,4807,-0.48280150837930724
other,2 BHK,1100.0,2.0,55.0,2,5000,-0.42768591859690214
Uttarahalli,3 BHK,1330.0,2.0,39.9,3,3000,-0.9988319267047271
other,3 BHK,1700.0,3.0,111.0,3,6529,0.008955204601530074
Electronic City,2 BHK,1355.0,2.0,67.0,2,4944,-0.4436780068239212
Ramamurthy Nagar,2 BHK,1200.0,2.0,46.0,2,3833,-0.760949614327818
Kengeri,1 BHK,400.0,2.0,25.0,1,6250,-0.0707196635295115
